ID,post_date,post_title,post_status,post_id,address,bolig_desc,bolig_price,bolig_rooms,bolig_type,bolig_year_build,boligareal,city,energy_label,grundareal,latitude,longitude,post_code,database
29469,2024-04-13 12:52:00,Bolig 29469,publish,29469,"Rødtjørnen 19, 8700 Horsens","
 I skønt nybyggerkvartér ""Østerhåb"" mellem Hatting og Torsted, hvor der er lagt vægt på luft omkring husene og med ""lille sø"" samt tæt ved Børneskoven ligger Rødtjørnen. Der er i hele udstykningen lavet masser af beplantede fællesarealer som giver en god fornemmelse af luft omkring husene. I området er der et dejligt naboskab samt børn i alle aldre. Herudover er der gode stisystemer som fører børnene sikkert rundt til bl.a. skolen, børnehave, indkøb og idrætsfaciliteter. Foruden en god skole og institutioner byder Hatting og Torsted på et godt foreningsliv omkring fodboldbanerne og hallerne i Hatting og Torsted. Der er kun 5 minutters kørsel til motorvejen, hvorfra man hurtigt og bekvemt når byer som Aarhus og Vejle. Med bybus er der kun 10 minutter til Horsens centrum og banegården.
Villaen som er opført af Milton Huse i 2018, fremstår stort set som ny og indflytningsklar. Her er en dejlig færdiganlagt og næsten helt opvokset have, som består af primært græs, så her er god plads til leg og aktiviteter for hele familien, flisebelagt indkørsel, flisegang omkring hele huset samt stor solrig terrasse mod syd/vest. Til huset hører desuden 40 m2 carport som også kan fungere som overdækket terrasse samt et isoleret udhus på 12 m2, som kan bruges som motions-/hobbyrum eller lign.
Her er tale om et super moderne hus med fokus på så lidt vedligeholdelse som muligt og der er også tænkt på akustikken i form af troldtekt lofter. Et andet stort plus er at huset har fået monteret solcelleanlæg med batteripakke i 2023, så der mulighed for god selvforsyning til elforbruget, uanset om det er til husholdningen eller opladning af bilen.
Indretning: Entré som fordeler til stort bryggers hvor der plads til tørrestativet og alt børnenes overtøj. ""Børneafdeling"" med 2 gode værelser samt et gæstebadeværelse. Husets hjerte er det dejlig køkken/alrum, hvor loftet er hævet og lyset strømmer ind fra alle sider inkl. ovenlysvinduet - udgang til terrassen. Her er god plads til gæster og der er masser af bordplads at arbejde på, køkkenmaskinerne kan passende gemmes væk i depotrummet. Fra alrummet er der adgang til værelse nr. 3 som også kan bruges som kontor samt til stuen som nås igennem de dobbelt franske døre, her er god plads til at indrette sig og der udgang til haven. ""Forældreafdeling” med soveværelse med skabsvæg samt eget badeværelse med bruseniche.",3645000,5,Villa,2018,159,Horsens,A,833,55.84292732,9.79176068,8700,nov_dump1
29639,2024-04-15 09:31:51,Bolig 29639,publish,29639,Majbølvej 15,"Vi emigrerede til Danmark i oktober 2022. Vi vil bestemt ikke forlade Danmark, fordi vi kan lide det alt for godt, men vi vil stadig gerne bo mindre, fordi vi planlægger at tage længere ture oftere, og vi bemærker, at vi ikke kommer rundt til resten af ​​huset, fordi vi nu har Vi har også travlt med at etablere vores eget firma. Vi har allerede købt vores nye hus (også på Sydals) og derfor udbyder vi nu vores egen bolig til salg. Overdragelsen kan finde sted omkring september eller oktober eller senere i samråd.

Vores hus er bygget i 1935 og fik tilføjet en tilbygning i 1980'erne. Taget er et tegltag. Det har 1027m2 jord og i haven er der et stort skur (100m2!), perfekt til arbejde eller opbevaring, et grøntsagsdrivhus og et nybygget havehus (2022), som vi bruger som sommergæstehus for ekstra besøgende.

Bag laden er der frugttræer. Æble, pære, blommer og kvæder. Græskar vokser foran sommerhuset.

Vi har fået brolagt dele af haven, så vi har masser af rummelige parkeringspladser. Bag skuret er der anlagt et asfalteret areal til eksempelvis en autocamper. Du har en smuk udsigt over markerne her.

Selve huset er dateret/uddateret og trænger til en god renovering, men med en kærlig hånd har dette hus et stort potentiale! Den nærmeste strand ligger 4 minutters kørsel derfra. Fra huset går man ad en smuk skovsti til næste landsby. Sønderborg by kan nås på 10 minutter og til daglig indkøb kan du nå Hørup på 3 til 4 minutter.

Der er ingen gas i huset. Vi fik installeret en helt ny pejs i slutningen af ​​december 2022 og stuen har også en varmepumpe (som allerede var i den). Huset opvarmes yderligere med elvarmere, som vi har fjernet nogle steder, men som altid kan tilsluttes igen. Vi fik også installeret en større kedel i 2022 på 120 liter. Ovenpå er der 2 rummelige soveværelser, men efter renovering kan der sagtens skabes 3 soveværelser, fordi der stadig er meget tomt bagved den ene væg. Der er også toilet med håndvask ovenpå. Med et ovenlysvindue eller et Velux-vindue vil det give et meget bedre udseende.

Køkkenet har ovn med kogeplade og fra køkkenet går du til bryggerset, som fører dig til vinterhaven, badeværelse med bruser, toilet og badekar. Vi har renoveret begge toiletter. Ved siden af ​​badeværelset har vi lavet et lille gæsteværelse og der er også plads til opbevaring. Vinduet i gæsteværelset er blevet renoveret. Resten af ​​vinduerne er stadig eksisterende vinduer og har forældede termoruder.

Så er du ikke bange for at smøge ærmerne op og gøre huset færdigt efter din smag og kan du se hvilket potentiale huset har at byde på, både inde og ude? Kontakt os venligst hurtigt!",732000,4,Villa,1935,137,Sydals,Ikke relevant,1019,,,6470,nov_dump1
29670,2024-04-15 10:18:21,Bolig 29670,publish,29670,"Harevænget 87, Strandhuse, 6000 Kolding","Vi har kort før påske sat vores hus til skuffesalg ved Home Åpark.
Vores hus er 189 kvm og indeholder:
5 soveværelser, 2 badeværelser, stor lys vinkel rettet dagligstue, spisekøkken med ovenlysvinduer, bryggers og baggang. Det ene værelse har egen udgang. 
Så huset er også ideelt, hvis man ønsker at etablere hjemmearbejdsplads, så som frisørsalon, fysioterapi m.m. 
Grunden er 800 kvm, og har indkørsel, dobbelt carport, stor romantisk have, med sol fra morgen til sen aften, værksted og 2 redskabsrum. 
Huset ligger som et af de bagerste i en lukket lomme. Kun 50 meter fra huset er en gangsti, som fører ned til skov/fjord, vi har kun 300 meter til Kolding fjord og 150 meter til skoven.
Hvis I kan lide ro, så forstil jer en sommerdag, hvor I sidder er i haven. Det eneste man kan høre er bådene som sejler på fjorden. Det sætter virkelig alt i perspektiv. 
Vores ejendomsmæglere er Poul-Erik Hansen 20328933 og Aldin Hibic
28434412 Home Åpark",3150000,5,Villa,1985,189,Kolding,C,800,55.49958305,9.54532312,6000,nov_dump1
29674,2024-04-15 17:09:01,Bolig 29674,publish,29674,"Ninavej 40, 9000 Aalborg","1 PLANS RÆKKEHUS I VEJGAARD

Skuffesag hos RealMæglerne Aalborg ✨

Detaljer om boligen: 
- Enderækkehus, derfor ugeneret
- Indendørs gennemrenoveret i 2016
- Stort lækkert Svane køkken med 2 ovne &amp; Quooker + med plads til spisebord
- Stue der vender ud mod lukket have og stor træterrasse
- 3 gode værelser (2 store og 1 mindre)
- Separat bryggers/vaskerum
- Stor træterasse mod Vest (aftensol)
- Fliseterrasse mod Øst (morgensol)
- Egen garage og skur
- Gulvvarme i køkken og bad. 

Pris 2.395.000 kr. 

Kontakt Christian Andersen mail: cha@mailreal.dk og tlf. 2533 2725

OBS: energimærke (D) er udarbejdet i 2015 før renoveringen af huset, hvorfor energimærket i dag alt andet end lige er forbedret.",2395000,4,Rækkehus,1965,112,Aalborg,D,390,57.03257907,9.96234809,9000,nov_dump1
29678,2024-04-15 20:10:54,Bolig 29678,publish,29678,"Skrædergyden 4B, 9000 Aalborg",Fuldmuret to-plans villa med eftertragtet beliggenhed i Gammel Hasseris. Tre gode børneværelser og soveværelse og to badeværelser.,5500000,4,Villa,2005,194,Aalborg,C,800,57.02995563,9.86908619,9000,nov_dump1
29679,2024-04-16 06:31:27,Bolig 29679,publish,29679,"Badmintonvej 9, 9230 Svenstrup J","Vi sælger vores skønne hus i Svenstrup. 

157 kvm fordelt på bl.a.: 
- 1 lækkert køkkenalrum (2022) 
- Stue
- 4 værelser
- 1 badeværelse (fra 2020)
- 1 toilet. 

Derudover har huset en uforstyrret lukket have, ligger på en blind børnevenlig villavej og man får de sødeste naboer med mange småbørn. ????????

Endnu ikke kommet op på Nybolig Palle Ørtofts hjemmeside, men ring for info på Tlf: 9816 2300 ????",2850000,4,Villa,1970,157,Svenstrup J,D,877,56.98476192,9.84913331,9230,nov_dump1
29680,2024-04-16 09:42:55,Bolig 29680,publish,29680,Badmintonvej 9,"Vi sælger vores skønne nyistandsatte hus i Svenstrup. 

157 kvm fordelt på bl.a.: 
- 1 lækkert køkkenalrum (2022) 
- Stue
- 4 værelser
- 1 badeværelse (fra 2020)
- 1 toilet. 

Derudover har huset en ugeneret lukket have, ligger på en blind børnevenlig villavej og man får de sødeste naboer med mange småbørn. 

Endnu ikke kommet op på Nybolig Palle Ørtoft hjemmeside, men ring for info på Tlf: 9816 2300 ????",2850000,4,Villa,1970,157,Svenstrup J,D,877,56.98476192,9.84913331,9230,nov_dump1
29685,2024-04-16 22:37:30,Bolig 29685,publish,29685,"Vanggårdsvej 7, Andebølle, 5492 Vissenbjerg","Det perfekte hus for førstegangskøbere eller købere, der bare ønsker et lækkert og vedligeholdelsesnemt hus, der er lige til at rykke ind i.

5 minutter til motorvejen, der giver:
20 min til Odense
30 min til Jylland eller Sjælland.

Huset ligger på det mest rolige og hyggelige lukkede vænge. Med sammenhold og flag for hinanden på fødselsdage og legekammerater til børnene ????????
Tæt på skole, idrætshal og dagligvarebutikker.

Huset er 178kvm.
Bygget i 1986, men renoveret med bla. nye gulve i 2014.
Nye 3-lags termovinduer med ventilation og lydisolering i 2020 og huset har lavt forbrug. Før skift af vinduer var huset energimærke C, men forbruget er faldet markant efter skift, så det ventes at lande på energimærke B ved ny vurdering.

Stor have med nybygget overdækket terrasse.

Pris for denne skønne bolig er 1.795.000 kr. 

Overtagelsen er fleksibel",1795000,5,Villa,1986,178,Vissenbjerg,B,,55.41328011,10.11147513,5492,nov_dump1
29748,2024-04-18 10:56:04,Bolig 29748,publish,29748,"Tranevej 12, 7100 Vejle","Indflytningsklar og veludnyttet etplansvilla i gå afstand til alle hverdagens fornødenheder. 

Boligen ligger på en lukket villavej med en skøn og plan sydvendt have hvor solen kan nydes fra morgen til sene sommeraftener. Haven er nyetableret og nem og bliver det alligevel køligt hen på aftenen kan man trække ind i den store udstue med nye glaspartier og skydedøre. 

Boligen rummer 3 gode værelser foruden en stor lys stue. Nyt køkken og bryggers fra KVIK med mulighed for at åbne op til køkkenalrum. Et moderniseret badeværelse med og entré. Ydermere hører til en 30 m2 garage, værksted og nyere skur. 

Boligen er renoveret med øje for den oprindelige stil, her er vinduesbænke af hvid granit, teak-døre (dog med nye greb), originale klinker mv. bevaret. 
Boligen har nye vinduer og døre, også nye gulve og glatte vægge. 

Drømmer du om mindre end 200 m ad sti til Nørreskoven med mountainbikespor og dyrehave, vuggestue og børnehave, og kort cykeltur til skole og forretninger så ring og hør mere om denne skønne bolig. ",2210000,4,Villa,1968,107,Vejle,D,910,55.7175068,9.57316789,7100,nov_dump1
29796,2024-04-18 20:56:31,Bolig 29796,publish,29796,"Fruensbakke 26, Løgten, 8541 Skødstrup","GENNEMRENOVERET ANDELSBOLIG MED EGEN HAVE I POPULÆRE SKØDSTRUP-LØGTEN SÆLGES. 

Leder du efter andelsbolig i Aarhus omegn? Nu har du mulighed for at overtage vores skønne rækkehus i en eftertragtet andelsboligforening med meget sund økonomi på Fruensbakke, 8541 Skødstrup. Med masser af indkøbsmuligheder i gåafstand og blot fire minutters gang til letbanestationen, får du både mulighed for at have lokalområdet Skødstrup-Løgten lige ved dørtrinnet samt have ultralet adgang til skønne, pulserende Aarhus.  

Andelsboligen er et rækkehus på 98 kvadratmeter, der fordeler sig på to plan med rummeligt alrum, to værelser, et badeværelse og et toilet samt et bryggers, der alt sammen er gennemrenoveret i 2018. Det største værelse kan deles i to, hvis du har behov for et tredje værelse. Alle moduler i køkken, bryggers samt badeværelse er høj kvalitet fra Svane Køkkenet. Andelsboligen inkluderer desuden egen have med stor træterrasse, altan med havudsigt, et udendørs skur/værksted med god plads til opbevaring samt et loftsrum med anlagt gulv. Derudover får du i andelsboligforeningen adgang til et fantastisk fælleshus, der kan rumme forsamlinger på op omkring 50 personer – og det har rummet alt fra barnedåbe, konfirmationer og fødselsdage til julefrokoster og sommerfester. 

Vi har elsket at bo her de sidste seks år, og det har været en fantastisk tryg ramme for os at starte familielivet sammen på – men nu er tiden kommet til, at vores hus skal have ny ejer. På vej til mægler inden længe. 
Skriv meget gerne en besked eller ring til os på 29925817, hvis du ønsker at høre mere. Vi svarer gerne på spørgsmål, sender flere billeder eller viser frem. 

Dbh, 
Simon og Camilla Thorsø Grástein
",,3,Andelsbolig,,96,Skødstrup,Ikke relevant,,56.27545171,10.32046325,8541,nov_dump1
29839,2024-04-20 08:10:39,Bolig 29839,publish,29839,"Skast 71, 6261 Bredebro","Villa i tornerosesøvn venter på en landlivs elskende familie.
Her er plads til individuelle drømme og at sætte sit eget præg.
Det massive hus bygget i 1957 med 111kvm boligareal og 25kvm ""udestue"" har en ekstra tilbygning fra 1975 med 44kvm 2 værelser og en fritliggende trægarage med værksted.  
Ejendommen med 1.203kvm grund  tilbyder masser af plads til grøntsagsdyrkning (selvforplejning), husdyrhold eller en stor legeplads.
Huset har 3 værelser og er udstyret med brændeovn og oliecentralvarme.
Badeværelset med bruser ligger i tilbygningen, der er også plads til opbevaring.
Den udvendige olietank har en størrelse på 1.250 liter.
Ejendommen er beliggende i Tønder kommune og er forbundet med tre forskellige skoledistrikter.
Havet kan nås på 7 min/ 4,8 km.
Masser af natur og frisk luft findes også på Rømø, som kan nås på 30 minutters kørsel.
De nærmeste naboer er typisk seniorfamilier i det åbne land.  
Butikker kan nås med bil i Bredebro på 10min / 8,9 km.
Dette er et beboeligt håndværkerhus.
Huset kan overtages med det samme. Du er velkommen til at ansøge om køb af huset via e-mail.
Fremvisning mulig med kort varsel.
Månedlig ejerudgift ca.: 1.495,10 kr.  sælges af private uden mægler.
Der er tale om privathandel udenom mægler og huset kan overtages straks.
 
Prisidé: 399.000 DKK / 54.000€.
Kontaktinfo:
Mail: info@korff-aps.dk
Mobil: 0045 – 50208332 eller 0049 – 0177 - 6354729",399000,3,Villa,1957,111,Bredebro,Ikke relevant,1203,55.05517171,8.6974848,6261,nov_dump1
29858,2024-04-20 21:56:26,Bolig 29858,publish,29858,"Sandvejen 18, 8600 Silkeborg","Rigtig fint og reelt hus i attraktive Alderslyst, som er indvendigt totalrenoveret, meget veludført håndværk med gode materialer hele vejen igennem. Gennemgående troldtektlofter med fantastisk akustik i hele huset.

Fælleskabet og hyggen er vægtet meget højt med et stort åbent HTH køkken samt alrum/stue. Derudover 2 gode værelser med skabe, badeværelse med vaskesøjle, samt en udestue der idag benyttes som sekundær spisestue, men som evt. kan laves om til et tredje værelse. 

Der er særdeles gode uderum, med flere solrige terrasser, én overdækket med spots, samt en åben med læ fra 3 sider, igen lækkert bygget med thermowood, zink og cumarutræ, eksklusivt med minimalt vedligehold.
 Derudover et godt værksted/hobbyrum med varmepumpe, samt en garage. 

Fra adressen er der gåafstand til alt. Skov, sø, midtbyen, samt indkøbscentret ved Nørrevænget. Der er offentligt tilgængeligt sølod, hvorfra man kan isætte kajak, paddleboard mv. 400m fra hoveddøren. Et område vi selv har benyttet en del. Flere billeder, video og materiale haves - fremvisning sker gennem mægleren som har huset i skuffen. Send en besked for yderligere oplysninger.
",2995000,3,Villa,1965,122,Silkeborg,Ikke relevant,810,56.17945704,9.54073626,8600,nov_dump1
29864,2024-04-21 16:38:03,Bolig 29864,publish,29864,"Bøgevej 53, Horneby, 3100 Hornbæk","
Andel til salg i den private ferieboligforening 15-3. Bliv medejer af 3 skønne boliger i Spanien, London og Hornbæk med god beliggenhed og plads til storfamilieferie. Veldreven forening, nemt bookingsystem og lave driftsomkostninger, se 15-3.dk. ",1500000,5,Fritidsbolig,2006,117,Hornbæk,Ikke relevant,1000,56.08701131,12.43804402,3100,nov_dump1
29883,2024-04-21 20:35:20,Bolig 29883,publish,29883,"Solbrinken 1, 8654 Bryrup","Meget velholdt bolig i naturskønne Bryrup 
(det sydlige af Silkeborg kommune) kom forbi &amp; kig ???? 
Kontakt Kim 20640941",1045000,4,Villa,1969,128,Bryrup,Ikke relevant,128,56.02385549,9.52046597,8654,nov_dump1
29904,2024-04-21 22:16:34,Bolig 29904,publish,29904,"Christiansborgvej 44, 8930 Randers NØ","Nyopført fuldmuret bolig på 186 kvm med 46 kvm integreret dobbeltgarage og overdækket terrasse mod syd. Huset ligger på en blind stille vej, med sti-systemer til indkøb, skole og fritidsaktiviteter. 
Du kan få medbestemmelse i forhold til køkken, bad, bryggers, skabe osv. 
",3650000,4,Villa,2024,186,Randers NØ,A,894,56.47429718,10.05040774,8930,nov_dump1
29921,2024-04-22 10:05:32,Bolig 29921,publish,29921,"Skovvej 15, 9800 Hjørring","NY PRIS: Solid villa på Skovvej 15 i Hjørring - ideelt beliggende i Bagterp!

Drømmer du om et hjem i Bagterp, hvor skole, idrætshal, indkøbsmuligheder og Bagterp Plantage er lige rundt om hjørnet? Så er Skovvej 15 netop blevet sat til salg!

Denne solide bolig på 97 kvm ligger i rolige omgivelser på en fredelig vej og byder på en solrig og privat have. Indenfor finder du en god planløsning med et badeværelse, spisekøkken, stue og i alt 4 værelser.

Med nyere termovinduer (2013) og hulmursisolering opnår denne solide villa en imponerende energimærkning C.

Ved ankomst bliver du budt velkommen i det hyggelige vindfang, hvorfra du ledes ind i en fordelingsgang. Herfra har du adgang til to værelser, køkkenet og stuen. Fra stuen er der adgang til soveværelse, komplet med originale indbyggede skabe. Til daglig kommer du sikkert hjem gennem det praktiske bryggers, som også rummer vaskefaciliteter samt adgang til et værelse og det hyggelige spisekøkken.

Den 850 kvm store grund byder på både en forhave med indkørsel og gode parkeringsmuligheder samt en stor, helt privat baghave, hvor du kan nyde sommeren uden indkig fra naboer. Baghaven byder også på to terrasser - en dejlig morgenterrasse med nyere markise lige uden for bryggersdøren og en hyggelig grillterrasse bagerst i haven.

På grunden finder du også et ca. 16 kvm stort skur/garage, ideelt til opbevaring af cykler og haveredskaber.
Hvis du ønsker at bo tæt på både byliv, natur, indkøb og skole, så er Skovvej 15 det perfekte sted for dig. Og hvis du arbejder udenfor Hjørring, er der kun 5-6 minutters kørsel til motorvejen (Hjørring S).

Klar til at opleve dette skønne hjem? Kontakt os allerede i dag for en fremvisning!
",1245000,4,Villa,1963,97,Hjørring,C,850,57.44167202,9.99820281,9800,nov_dump1
